Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,nb_languages,nb_country,nb_genre,Movie_language,FirstLanguage_Name,SecondLanguage_Name,FirstCountry_Name,SecondCountry_Name
6792375,/m/0gp4pz,EMR,2005-01-01 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Thriller', 'Mystery', 'Psychological thriller']",1,2,3,['English '],English ,,United States of America,United Kingdom
24416479,/m/07s7_c0,Beastmaster 2: Through the Portal of Time,1991-08-31 00:00:00+00:00,869235.0,107.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Sword and sorcery', 'Science Fiction', 'Action', 'Fantasy', 'Adventure']",1,1,5,['English '],English ,,United States of America,
31021783,/m/09rfs9q,The Gangster,1947-11-25 00:00:00+00:00,,84.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Gangster Film', 'Film noir']",1,1,3,['English '],English ,,United States of America,
1688879,/m/05nkn9,In the Presence of a Clown,1997-11-01 00:00:00+00:00,,118.0,"{""/m/06mp7"": ""Swedish Language""}",['Sweden'],['Drama'],1,1,1,['Swedish '],Swedish ,,Sweden,
12490207,/m/02w8rhv,Over the Rainbow,2002-05-17 00:00:00+00:00,2549834.0,109.0,"{""/m/02hwhyv"": ""Korean Language"", ""/m/012w70"": ""Cantonese""}",['South Korea'],"['Romantic comedy', 'Thriller', 'World cinema', 'Drama', 'Romantic drama', 'Romance Film']",2,1,6,"['Korean ', 'Cantonese']",Korean ,Cantonese,South Korea,
20904045,/m/05b5q_n,Chala Murari Hero Banne,1977-01-01 00:00:00+00:00,,150.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Bollywood', 'World cinema', 'Comedy']",1,1,3,['Hindi '],Hindi ,,India,
29468997,/m/0ds9z09,The Plastics Inventor,1944-09-01 00:00:00+00:00,,,{},,"['Short Film', 'Family Film', 'Comedy film', 'Animation']",0,0,4,,,,,
2574970,/m/07p15p,Big Wars,1993-09-25 00:00:00+00:00,,90.0,{},['Japan'],"['Science Fiction', 'Anime', 'Japanese Movies', 'Animation']",0,1,4,,,,Japan,
240088,/m/01jtxq,In Living Color,,,,{},,,0,0,0,,,,,
14881706,/m/03h08vb,The Enemy,1927-12-08 00:00:00+00:00,,90.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Drama', 'Indie', 'Black-and-white']",2,1,4,"['Silent film', 'English ']",Silent film,English ,United States of America,
29141182,/m/0dlm629,Cruise for the Unknown One,1948-09-01 00:00:00+00:00,,90.0,{},,['Comedy film'],0,0,1,,,,,
32584198,/m/0h1fzpv,Spiderhole,2010-01-01 00:00:00+00:00,,82.0,{},,['Horror'],0,0,1,,,,,
6170621,/m/0ft_c9,Herod's Law,1999-11-09 00:00:00+00:00,,120.0,"{""/m/06nm1"": ""Spanish Language""}",['Mexico'],"['Political cinema', 'Political satire', 'Satire', 'Comedy', 'World cinema']",1,1,5,['Spanish '],Spanish ,,Mexico,
33148159,/m/0jt0qkp,Lutter,,,,{},,,0,0,0,,,,,
12380008,/m/02w1_pf,Range Feud,1931-12-02 00:00:00+00:00,,64.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Western', 'Drama', 'Black-and-white']",1,1,3,['English '],English ,,United States of America,
16672517,/m/03mhfqj,Aap Kaa Surroor 2 - Ae Himesh Bhai!,,,,"{""/m/03k50"": ""Hindi Language""}",['India'],,1,1,0,['Hindi '],Hindi ,,India,
24053482,/m/07kg7s3,Daughters,1997-01-01 00:00:00+00:00,,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1,1,1,['English '],English ,,United States of America,
11252861,/m/02r553z,Akashdeep,1965-01-01 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Romance Film', 'Family Film', 'Drama', 'Musical', 'Comedy']",1,1,5,['Hindi '],Hindi ,,India,
32345990,/m/0crtb7j,Ziddi,1964-01-01 00:00:00+00:00,,149.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['World cinema', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Bollywood']",1,1,7,['Hindi '],Hindi ,,India,
13911991,/m/03cn0rs,A Sereia de Pedra,1923-04-02 00:00:00+00:00,,,"{""/m/064_8sq"": ""French Language""}","['France', 'Portugal']","['Silent film', 'Drama']",1,2,2,['French '],French ,,France,Portugal
3883051,/m/0b4y0r,National Lampoon's Class Reunion,1982-10-29 00:00:00+00:00,10054150.0,84.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Parody', 'Indie', 'Gross-out film', 'Satire', 'Comedy', 'Gross out', 'Slasher', 'Horror Comedy']",1,1,8,['English '],English ,,United States of America,
20117139,/m/04ybcks,Susanne Brink's Arirang,1991-09-21 00:00:00+00:00,,118.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/02hwhyv"": ""Korean Language""}","['South Korea', 'Sweden']",['Drama'],2,2,1,"['Swedish ', 'Korean ']",Swedish ,Korean ,South Korea,Sweden
34530005,/m/0j272x6,I Will Repay,1923-01-01 00:00:00+00:00,,70.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Silent film', 'Drama', 'Adventure', 'Historical drama']",1,2,4,['English '],English ,,United States of America,United Kingdom
21236198,/m/05c4c72,Thief of Damascus,1952-04-01 00:00:00+00:00,,78.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Fantasy', 'Adventure']",1,1,3,['English '],English ,,United States of America,
9105523,/m/027xtwf,Picture Bride,1994-05-01 00:00:00+00:00,,100.0,"{""/m/03_9r"": ""Japanese Language""}","['United States of America', 'Japan']","['Japanese Movies', 'World cinema', 'Docudrama', 'Marriage Drama', 'Drama', 'Romantic drama', 'Romance Film']",1,2,7,['Japanese '],Japanese ,,United States of America,Japan
15737392,/m/0bhgphj,Black Rider,1993-01-01 00:00:00+00:00,,12.0,"{""/m/04306rv"": ""German Language""}",['Germany'],"['Crime Fiction', 'Indie', 'Crime Drama', 'Black-and-white', 'Short Film', 'Drama']",1,1,6,['German '],German ,,Germany,
31025770,/m/0gg6hp6,La Cabeza de Pancho Villa,1957-01-01 00:00:00+00:00,,,"{""/m/06nm1"": ""Spanish Language""}",['Mexico'],"['Mystery', 'Western', 'Horror', 'Adventure']",1,1,4,['Spanish '],Spanish ,,Mexico,
33519683,/m/0gxncj8,Chick Magnet,2011-01-01 00:00:00+00:00,,93.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Comedy film']",1,1,4,['English '],English ,,United States of America,
31155676,/m/0gh8bdp,Anveshichu Kandethiyilla,1968-01-01 00:00:00+00:00,,,{},,,0,0,0,,,,,
32400923,/m/0gysbv4,My Little Pony: Twinkle Wish Adventure,2009-10-13 00:00:00+00:00,,44.0,{},['United States of America'],['Animation'],0,1,1,,,,United States of America,
25393275,/m/09k695y,Kodama Simham,1990-01-01 00:00:00+00:00,,,"{""/m/09s02"": ""Telugu language""}",,['Western'],1,0,1,['Telugu '],Telugu ,,,
12510319,/m/02w9pbl,Dragon Fight,1989-01-01 00:00:00+00:00,,96.0,"{""/m/012w70"": ""Cantonese""}",['Hong Kong'],"['Action', 'Martial Arts Film', 'Chinese Movies']",1,1,3,['Cantonese'],Cantonese,,Hong Kong,
17594419,/m/0463ncn,Green Dolphin Street,1947-11-05 00:00:00+00:00,,140.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Melodrama', 'Adventure', 'Epic', 'Black-and-white', 'Period piece', 'Drama', 'Romance Film', 'Historical Epic']",1,1,8,['English '],English ,,United States of America,
207680,/m/01dh6f,Nell,1994-12-14 00:00:00+00:00,106683817.0,112.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1,1,1,['English '],English ,,United States of America,
5771666,/m/0f3s6h,Hero,2009-01-01 00:00:00+00:00,,,"{""/m/064_8sq"": ""French Language""}",['Canada'],['Short Film'],1,1,1,['French '],French ,,Canada,
36422018,/m/0bbr0sm,The Battle Cry of Peace,1915-01-01 00:00:00+00:00,,,{},['United States of America'],"['Propaganda film', 'Drama', 'War film']",0,1,3,,,,United States of America,
7489503,/m/02639tg,Keep in Style,1933-11-16 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Animation']",1,1,2,['English '],English ,,United States of America,
27667647,/m/0c41tt3,Pelli Naati Pramanalu,1958-12-17 00:00:00+00:00,,,"{""/m/09s02"": ""Telugu language""}",['India'],"['Comedy film', 'Drama']",1,1,2,['Telugu '],Telugu ,,India,
1858682,/m/061nbd,Monkey Business,1952-01-01 00:00:00+00:00,2000000.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Black-and-white']",1,1,5,['English '],English ,,United States of America,
33006259,/m/04j1p15,The Teacher,1974-01-01 00:00:00+00:00,,98.0,{},,"['Thriller', 'Crime Thriller', 'Coming of age', 'Erotic thriller']",0,0,4,,,,,
15221045,/m/03hmbm9,Seoul Jesus,1986-03-27 00:00:00+00:00,,102.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Fantasy', 'Romance Film', 'Drama']",1,1,3,['Korean '],Korean ,,South Korea,
12802045,/m/02x5kcd,The Man with the Perfect Swing,1995-01-01 00:00:00+00:00,,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Comedy-drama', 'Comedy']",1,1,3,['English '],English ,,United States of America,
33559533,/m/04j0kr8,Dharma Seelan,1993-01-01 00:00:00+00:00,,150.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],"['Musical', 'Drama', 'Bollywood', 'World cinema']",1,1,4,['Tamil '],Tamil ,,India,
7235116,/m/0kv17w,Someone to Watch Over Me,1987-10-09 00:00:00+00:00,10278549.0,106.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Romantic drama']",1,1,7,['English '],English ,,United States of America,
13723442,/m/03cg8fj,"Mabel, Fatty and the Law",1915-01-18 00:00:00+00:00,,11.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Indie', 'Black-and-white', 'Short Film', 'Comedy', 'Slapstick']",2,1,6,"['Silent film', 'English ']",Silent film,English ,United States of America,
24862266,/m/09gkn8b,Monsters Crash the Pajama Party,1965-01-01 00:00:00+00:00,,31.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['B-movie', 'Comedy film', 'Creature Film', 'Short Film', 'Zombie Film', 'Horror']",1,1,6,['English '],English ,,United States of America,
5254729,/m/0db2z1,I Could Never Be Your Woman,2007-05-11 00:00:00+00:00,9576495.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",1,1,4,['English '],English ,,United States of America,
5007743,/m/0czkzx,Ram Aur Shyam,1967-01-01 00:00:00+00:00,,171.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Musical', 'Drama', 'Bollywood', 'World cinema']",1,1,4,['Hindi '],Hindi ,,India,
22695715,/m/05zp8vw,The Incident,1978-06-03 00:00:00+00:00,,138.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],['Japanese Movies'],1,1,1,['Japanese '],Japanese ,,Japan,
2051395,/m/06hp9q,The Hallelujah Trail,1965-06-23 00:00:00+00:00,,159.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Western', 'Satire', 'Comedy', 'Comedy Western']",1,1,5,['English '],English ,,United States of America,
34858219,/m/0j42hrc,A Midsummer Night's Party,2009-07-31 00:00:00+00:00,,97.0,"{""/m/06mp7"": ""Swedish Language""}",['Sweden'],['Comedy film'],1,1,1,['Swedish '],Swedish ,,Sweden,
15457461,/m/03m9z58,My Baby is Black,1961-03-01 00:00:00+00:00,,75.0,"{""/m/064_8sq"": ""French Language""}",['France'],['Drama'],1,1,1,['French '],French ,,France,
19168185,/m/04ldc1b,9 Dead Gay Guys,2003-09-19 00:00:00+00:00,26377.0,83.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['LGBT', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed', 'Black comedy']",1,1,6,['English '],English ,,United Kingdom,
9124011,/m/027yjkd,Dayman Ma`ak,,,,"{""/m/0jzc"": ""Arabic Language""}",['Egypt'],"['Romance Film', 'Musical', 'Black-and-white', 'Comedy']",1,1,4,['Arabic '],Arabic ,,Egypt,
11943972,/m/02rz0fs,Allonsanfàn,1973-01-01 00:00:00+00:00,,115.0,"{""/m/02bjrlw"": ""Italian Language""}",['Italy'],"['History', 'Period piece', 'Drama', 'Political drama']",1,1,4,['Italian '],Italian ,,Italy,
1393873,/m/04z2kf,Loopy De Loop,,,,{},,"['Comedy film', 'Family Film', 'Animation']",0,0,3,,,,,
24291753,/m/07s4ql2,The Careless Years,1957-09-02 00:00:00+00:00,,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Musical']",1,1,4,['English '],English ,,United States of America,
20648586,/m/051yy2f,Stanley Kubrick's Boxes,2008-07-15 00:00:00+00:00,,48.0,{},['United Kingdom'],"['Documentary', 'Biography', 'Film & Television History', 'Film']",0,1,4,,,,United Kingdom,
7447592,/m/0kv7sv,Mayerling,1936-02-16 00:00:00+00:00,,96.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Drama', 'World cinema']",1,1,2,['French '],French ,,France,
3865579,/m/0bj5037,My Wild Irish Rose,1947-12-24 00:00:00+00:00,,101.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Biographical film', 'Musical']",1,1,2,['English '],English ,,United States of America,
14558212,/m/03d7wmt,The Spanish Jade,1922-04-10 00:00:00+00:00,,67.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Silent film', 'Drama', 'Indie', 'Black-and-white']",2,1,4,"['Silent film', 'English ']",Silent film,English ,United Kingdom,
3959961,/m/0b8rp_,Atentat,1964-01-01 00:00:00+00:00,,104.0,"{""/m/01wgr"": ""Czech Language"", ""/m/04306rv"": ""German Language""}","['Czechoslovakia', 'Czech Republic']","['Black-and-white', 'War film']",2,2,2,"['Czech ', 'German ']",Czech ,German ,Czechoslovakia,Czech Republic
235331,/m/01j5x_,Red Beard,1965-04-01 00:00:00+00:00,,185.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Japanese Movies', 'Art film', 'World cinema', 'Black-and-white', 'Period piece', 'Drama', 'Medical fiction']",1,1,7,['Japanese '],Japanese ,,Japan,
32494263,/m/0h1gj9k,Amar Bondhu Rashed,2011-04-01 00:00:00+00:00,,,"{""/m/01c7y"": ""Bengali Language""}",,['War film'],1,0,1,['Bengali '],Bengali ,,,
8616622,/m/027b5c1,Uproar in the Studio,1926-01-01 00:00:00+00:00,,10.0,"{""/m/01r2l"": ""Chinese language""}",['China'],"['Short Film', 'Chinese Movies', 'Black-and-white']",1,1,3,['Chinese '],Chinese ,,China,
34169001,/m/08p40j7,You Never Can Tell,1920-01-01 00:00:00+00:00,,50.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy film']",1,1,3,['English '],English ,,United States of America,
9560806,/m/02pk0wv,Sharpe's Siege,1996-05-08 00:00:00+00:00,,100.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Period piece', 'Costume Adventure', 'Historical fiction', 'Adventure']",2,1,4,"['French ', 'English ']",French ,English ,United Kingdom,
27504492,/m/0gkss5y,Cyrano Agency,2010-09-16 00:00:00+00:00,17917697.0,119.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Romantic comedy', 'Drama']",1,1,2,['Korean '],Korean ,,South Korea,
22697314,/m/05zkfkf,Inherit the Wind,1999-05-29 00:00:00+00:00,,113.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Period piece', 'Courtroom Drama', 'Drama', 'Television movie']",1,1,4,['English '],English ,,United States of America,
1249014,/m/04m0gv,Knife in the Water,1962-03-09 00:00:00+00:00,,94.0,"{""/m/05qqm"": ""Polish Language""}",['Poland'],"['Thriller', 'Marriage Drama', 'Drama', 'World cinema']",1,1,4,['Polish '],Polish ,,Poland,
18620635,/m/04gnwd2,The Impatient Patient,1942-09-05 00:00:00+00:00,,,{},,"['Short Film', 'Family Film', 'Comedy', 'Animation']",0,0,4,,,,,
9879162,/m/02pvqww,Gritos en la noche,1962-05-14 00:00:00+00:00,,86.0,"{""/m/06nm1"": ""Spanish Language""}","['France', 'Spain']","['Thriller', 'Horror']",1,2,2,['Spanish '],Spanish ,,France,Spain
35516437,/m/0j9n8zq,Aasegobba Meesegobba,1990-01-01 00:00:00+00:00,,,"{""/m/09bnf"": ""Kannada Language""}",['India'],,1,1,0,['Kannada '],Kannada ,,India,
29513277,/m/0ds31zh,De forældreløse,1917-11-21 00:00:00+00:00,,63.0,{},['Norway'],['Drama'],0,1,1,,,,Norway,
35785312,/m/0gf8mz8,Amador,2010-10-08 00:00:00+00:00,,112.0,"{""/m/06nm1"": ""Spanish Language""}",['Spain'],"['Drama', 'World cinema']",1,1,2,['Spanish '],Spanish ,,Spain,
20506905,/m/04zy_f7,Perrier's Bounty,2010-05-21 00:00:00+00:00,160430.0,88.0,"{""/m/02h40lc"": ""English Language""}","['Ireland', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Crime Comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Crime Thriller', 'Action']",1,2,8,['English '],English ,,Ireland,United Kingdom
28360743,/m/0crf0rp,Fools Rush In,1949-05-16 00:00:00+00:00,,82.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Comedy'],1,1,1,['English '],English ,,United Kingdom,
30624204,/m/0g9yq64,Salvage with a Smile,1940-01-01 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Short Film', 'War film']",1,1,2,['English '],English ,,United Kingdom,
28178412,/m/0cnxmjr,Mamarazzi,2010-08-25 00:00:00+00:00,,,"{""/m/07qv_"": ""Tagalog language"", ""/m/02h40lc"": ""English Language""}",['Philippines'],['Filipino Movies'],2,1,1,"['Tagalog ', 'English ']",Tagalog ,English ,Philippines,
9857888,/m/06_yd1q,El Barco sale a las diez,1948-01-01 00:00:00+00:00,,,"{""/m/06nm1"": ""Spanish Language""}",['Argentina'],['Black-and-white'],1,1,1,['Spanish '],Spanish ,,Argentina,
30551885,/m/0g9ycs0,Squibs,1935-01-01 00:00:00+00:00,,,{},,"['Romantic comedy', 'Romance Film', 'Musical', 'Comedy film']",0,0,4,,,,,
20634623,/m/05246np,George and Mildred,1980-01-01 00:00:00+00:00,,89.0,{},['United Kingdom'],['Comedy'],0,1,1,,,,United Kingdom,
15297854,/m/03m3zmd,CSNY Déjà Vu,2008-01-25 00:00:00+00:00,,96.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Political cinema', 'Rockumentary', 'Indie', 'Documentary']",1,1,4,['English '],English ,,United States of America,
35962988,/m/0j_7d9h,Chhote Sarkar,1974-01-01 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],,1,1,0,['Hindi '],Hindi ,,India,
31915495,/m/0gvvs3k,The Magic Sword,1901-01-01 00:00:00+00:00,,2.23333333333,"{""/m/06ppq"": ""Silent film""}",,"['Short Film', 'Silent film']",1,0,2,['Silent film'],Silent film,,,
13931033,/m/03cnkmw,O Homem Que Desafiou o Diabo,2007-09-28 00:00:00+00:00,,,"{""/m/05zjd"": ""Portuguese Language""}",['Brazil'],['Comedy'],1,1,1,['Portuguese '],Portuguese ,,Brazil,
2172156,/m/06s6m_,Kireedam,1989-01-01 00:00:00+00:00,,140.0,"{""/m/0999q"": ""Malayalam Language""}",['India'],"['Action', 'Drama', 'Bollywood']",1,1,3,['Malayalam '],Malayalam ,,India,
14109452,/m/03ctywl,Crime Doctor,1943-06-22 00:00:00+00:00,,66.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Mystery', 'Drama', 'Black-and-white', 'Crime Drama']",1,1,5,['English '],English ,,United States of America,
4783144,/m/0cn2s5,Suburban Girl,2007-01-01 00:00:00+00:00,,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Indie']",1,1,4,['English '],English ,,United States of America,
23454846,/m/04j2ft8,Is This Love?,2002-01-01 00:00:00+00:00,,165.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",1,1,6,['Hindi '],Hindi ,,India,
4058835,/m/0bfzz0,Boot Polish,1954-01-01 00:00:00+00:00,,148.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Musical', 'Drama', 'World cinema', 'Bollywood']",1,1,4,['Hindi '],Hindi ,,India,
7583494,/m/0kvbsw,Ethan Mao,2004-11-10 00:00:00+00:00,,87.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Thriller', 'LGBT', 'Family Drama', 'Psychological thriller', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed', 'Crime Thriller']",1,2,9,['English '],English ,,United States of America,Canada
24282238,/m/07s7rx2,Yamraaj,1998-07-31 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Crime Fiction', 'Action']",1,1,2,['Hindi '],Hindi ,,India,
16688733,/m/03ymxmv,Live: Architecture & Morality & More,2008-04-07 00:00:00+00:00,,,{},,['Concert film'],0,0,1,,,,,
19314444,/m/04lgqkp,Heebee Jeebees,1927-11-19 00:00:00+00:00,,20.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Silent film', 'Comedy', 'Black-and-white']",2,1,4,"['Silent film', 'English ']",Silent film,English ,United States of America,
25446757,/m/09k7nps,First Ink,2009-12-15 00:00:00+00:00,,,{},,"['Short Film', 'Documentary']",0,0,2,,,,,
2642180,/m/07ts2f,Kadosh,1999-06-10 00:00:00+00:00,,117.0,"{""/m/03hkp"": ""Hebrew Language""}","['France', 'Israel']","['World cinema', 'Family Drama', 'Drama', 'Romantic drama', 'Romance Film', 'Feminist Film']",1,2,6,['Hebrew '],Hebrew ,,France,Israel
24320836,/m/07s90cc,The Shanghai Drama,1938-10-27 00:00:00+00:00,,100.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Drama', 'Black-and-white']",1,1,2,['French '],French ,,France,
12384049,/m/02w28mv,College Coach,1933-11-04 00:00:00+00:00,,76.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Black-and-white']",1,1,2,['English '],English ,,United States of America,
25019575,/m/09k6mnp,Tanging Yaman,2001-01-01 00:00:00+00:00,,120.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language""}",['Philippines'],"['Drama', 'Filipino Movies', 'World cinema']",2,1,3,"['Tagalog ', 'Filipino ']",Tagalog ,Filipino ,Philippines,
31251203,/m/0djywn8,Indien,1995-01-01 00:00:00+00:00,,,"{""/m/04306rv"": ""German Language""}",['Austria'],"['Comedy film', 'Drama']",1,1,2,['German '],German ,,Austria,
15858518,/m/03nx6f8,Anbe Vaa,1966-01-01 00:00:00+00:00,,172.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],"['Romance Film', 'Comedy']",1,1,2,['Tamil '],Tamil ,,India,
36448826,/m/0k992wk,German for Kids,2011-11-28 00:00:00+00:00,,23.0,"{""/m/04306rv"": ""German Language""}",['Germany'],"['Short Film', 'Educational']",1,1,2,['German '],German ,,Germany,
29016627,/m/0dgqlc1,Some May Live,1967-01-01 00:00:00+00:00,,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['War film'],1,1,1,['English '],English ,,United States of America,
16572418,/m/03yc76n,Forever,1992-01-01 00:00:00+00:00,,93.0,{},['United States of America'],"['Thriller', 'Erotic thriller', 'Psychological thriller', 'Supernatural']",0,1,4,,,,United States of America,
33544694,/m/0kv9kh,Dhoom 3,2013-01-01 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Action', 'Buddy cop']",1,1,2,['Hindi '],Hindi ,,India,
6004372,/m/0fk60h,Grace of My Heart,1996-09-08 00:00:00+00:00,617632.0,116.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Film à clef', 'Period piece', 'Musical', 'Drama', 'Comedy', 'Feminist Film', 'Musical Drama', 'Indie']",1,1,8,['English '],English ,,United States of America,
33639428,/m/0hgqnx6,Le Cop on Le Rocks,1967-07-03 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",,"['Short Film', 'Animation']",1,0,2,['English '],English ,,,
20484431,/m/04zy_fy,City Out of Wilderness,1974-01-01 00:00:00+00:00,,28.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Documentary']",1,1,2,['English '],English ,,United States of America,
14840648,/m/03gzskn,The Tear That Burned,1914-11-08 00:00:00+00:00,,20.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",2,1,5,"['Silent film', 'English ']",Silent film,English ,United States of America,
3867110,/m/0b42bk,How They Get There,1997-01-01 00:00:00+00:00,,3.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Short Film'],1,1,1,['English '],English ,,United States of America,
7251994,/m/0kv1zb,For Her Sake,1911-02-14 00:00:00+00:00,,10.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Indie', 'Black-and-white', 'Short Film', 'Drama', 'War film', 'Romance Film']",1,1,7,['English '],English ,,United States of America,
10366326,/m/02q9jx_,God's Gift to Women,1931-01-01 00:00:00+00:00,,72.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Musical']",1,1,4,['English '],English ,,United States of America,
1924820,/m/066j_j,The Seinfeld Chronicles,1989-01-01 00:00:00+00:00,,23.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Comedy']",1,1,2,['English '],English ,,United States of America,
5418970,/m/0dk_zf,Arctic Passage,,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Documentary'],1,1,1,['English '],English ,,United States of America,
2093270,/m/06lnkr,The Gorgon,1964-01-01 00:00:00+00:00,,83.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Thriller', 'Gothic Film', 'Horror', 'Creature Film', 'Costume Horror']",1,1,5,['English '],English ,,United Kingdom,
22332882,/m/05sy5dr,The Prime of Miss Jean Brodie,1969-01-01 00:00:00+00:00,,116.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Drama', 'Period piece', 'Coming of age', 'Film adaptation']",1,1,4,['English '],English ,,United Kingdom,
22757028,/m/05zlkcx,Out: Stories of Lesbian and Gay Youth,1993-01-01 00:00:00+00:00,,79.0,{},['Canada'],['Documentary'],0,1,1,,,,Canada,
4434585,/m/01ncbn6,Make a Little Noise,2006-01-01 00:00:00+00:00,,60.0,{},['United States of America'],,0,1,0,,,,United States of America,
