Wikipedia_Movie_ID	Freebase_Movie_ID	Character_Name	Actor_Ethnicity	Actor_Name	Actor_Age_At_Movie_Release	Freebase_Character_Actor_Map_ID	Freebase_character_ID	Freebase_Actor_ID	Movie_Release_Year	Ethnicity_Label
975900.0	/m/03vyhn	Desolation Williams	/m/0x67	Ice Cube	32.0	/m/0jys3g	/m/0bgchn_	/m/01vw26l	2001.0	African Americans
975900.0	/m/03vyhn	Commander Helena Braddock	/m/0x67	Pam Grier	52.0	/m/02vdcfp	/m/0bgchnd	/m/0418ft	2001.0	African Americans
975900.0	/m/03vyhn	Tres	/m/064b9n	Rodney A. Grant	42.0	/m/0bgchrs	/m/0bgchrw	/m/03ydsb	2001.0	German Americans
3196793.0	/m/08yl5d		/m/0x67	Albert Hall	62.0	/m/0lr37dy		/m/01lntp	2000.0	Indian
2314463.0	/m/0734w5		/m/041rx	Seth Green	31.0	/m/04htrcg		/m/0gz5hs	2006.0	African Americans
2314463.0	/m/0734w5	Taper Guy	/m/033tf_	Matt Stone	34.0	/m/0cgn0lx	/m/0h0z488	/m/01_x6d	2006.0	Russian Americans
2314463.0	/m/0734w5		/m/04gfy7	Arj Barker	31.0	/m/0cgnvt9		/m/01qbb_	2006.0	Spanish Americans
18768079.0	/m/04gvb8t		/m/041rx	Melvyn Douglas	37.0	/m/04lrklr		/m/015gy7	1938.0	English people
612710.0	/m/02wjqm	Sandii	/m/0222qb	Asia Argento	24.0	/m/02vcxk_	/m/0h2l6rx	/m/028pzq	1999.0	English people
156558.0	/m/014k4y	Yvette	/m/0x67	Taraji P. Henson	30.0	/m/0jtx5t	/m/03jnxj_	/m/0blbxk	2001.0	Iranian peoples
156558.0	/m/014k4y	Jody	/m/0x67	Tyrese Gibson	22.0	/m/0jtx5h	/m/03jnxf4	/m/01l1b90	2001.0	Indian Americans
156558.0	/m/014k4y		/m/0x67	Anthony Johnson	36.0	/m/04q66gt		/m/0fdb14	2001.0	Irish Americans
156558.0	/m/014k4y	Host	/m/0x67	Kym Whitley	40.0	/m/03jny9p	/m/03jny9s	/m/08ynj7	2001.0	Indian
156558.0	/m/014k4y	Rodney	/m/0x67	Snoop Dogg	29.0	/m/0jtx5n	/m/03jnx_2	/m/01vw8mh	2001.0	Indian
156558.0	/m/014k4y	Sneed	/m/0x67	Keith Diamond	39.0	/m/03jnxyv	/m/03jnxyy	/m/02vqm5_	2001.0	Spanish Americans
156558.0	/m/014k4y	Patrice	/m/0x67	Mo'Nique Imes-Jackson	33.0	/m/03jnxw0	/m/03jnxw3	/m/04znsy	2001.0	Jewish people
156558.0	/m/014k4y	Sharika	/m/0x67	Tracey Cherelle Jones	30.0	/m/03jnxs7	/m/03jnxsb	/m/043q4nc	2001.0	Indian
156558.0	/m/014k4y	Kim	/m/0x67	Angell Conwell	17.0	/m/03jnxqv	/m/03jnxqy	/m/0cj0pq	2001.0	African Americans
156558.0	/m/014k4y	Melvin	/m/0x67	Ving Rhames	42.0	/m/03jnxct	/m/03jnxcx	/m/032zg9	2001.0	English people
156558.0	/m/014k4y	Juanita	/m/0x67	Adrienne-Joi Johnson	37.0	/m/03jnxq3	/m/03jnxq6	/m/0d26p8	2001.0	Koreans
156558.0	/m/014k4y	Sweetpea	/m/0x67	Omar Gooding	24.0	/m/03jnxn4	/m/03jnxn7	/m/05cgxx	2001.0	Italian Americans
9633533.0	/m/02pml15	Unnikrishnan	/m/0dryh9k	Mohanlal	28.0	/m/03lzkb6	/m/0h8gsxq	/m/02fbpz	1989.0	Swedish Americans
9633533.0	/m/02pml15		/m/048sp5	Mukesh	28.0	/m/02vchq1		/m/0bwqq2	1989.0	English people
9633533.0	/m/02pml15	Advertising Boss	/m/0dryh9k	Manianpilla Raju	34.0	/m/0c5m5_2	/m/0h7l1kt	/m/047twb3	1989.0	French
9633533.0	/m/02pml15		/m/04mvp8	Nedumudi Venu	40.0	/m/05nqxdm		/m/02hkw6	1989.0	French
24029843.0	/m/02rgj5h	Lucy	/m/0bzkm2	Ruby Lin	32.0	/m/0crv1yf	/m/0h735qm	/m/04rfng	2009.0	Italians
24029843.0	/m/02rgj5h	Joanna	/m/02p1pl6	Fan Bing-Bing	27.0	/m/0cs6q86	/m/0h2x3k1	/m/09wn3y	2009.0	Spanish Americans
24029843.0	/m/02rgj5h		/m/0bjbszh	So Ji-sub	31.0	/m/0czyh1h		/m/0ccjr7	2009.0	Russian Americans
27611999.0	/m/04j284s	Cristopher Neville	/m/022fdt	Eric Bogosian	30.0	/m/04j299n	/m/0g4n19s	/m/01ngvm	1984.0	Scottish Americans
29528534.0	/m/04j0lfk		/m/0dryh9k	Shafi Inamdar	36.0	/m/0cg2v2n		/m/02w09gx	1986.0	Indian
29528534.0	/m/04j0lfk	Dr. Pramila	/m/0cqgdq	Smita Patil	30.0	/m/04j0lfm	/m/0h4_vjt	/m/07hpqm	1986.0	Indian
29528534.0	/m/04j0lfk		/m/0dryh9k	Satish Shah	34.0	/m/0cg6fkb		/m/08y7b9	1986.0	Italian Canadians
29528534.0	/m/04j0lfk		/m/0dryh9k	Tanuja Samarth	42.0	/m/0cgmxb3		/m/07tcjt	1986.0	Asian Americans
29528534.0	/m/04j0lfk	Dr. Pramila	/m/0cqgdq	Smita Patil	30.0	/m/0dwcl73	/m/0h4_vbv	/m/07hpqm	1986.0	African Americans
26623942.0	/m/0bh9fbk		/m/04mvp8	Saikumar	46.0	/m/0c5lyp4		/m/02pp77c	2010.0	Mexican Americans
4951456.0	/m/0cws46		/m/0ffkb4	Charles Bronson	67.0	/m/02vbnyw		/m/01dkpb	1989.0	African Americans
4951456.0	/m/0cws46	Kathleen Crowe	/m/033tf_	Peggy Lipton	42.0	/m/040s84p	/m/0h2stn2	/m/06xz0d	1989.0	Indian
4951456.0	/m/0cws46		/m/075dhf0	Juan Fernández	32.0	/m/04yzsqg		/m/03gtp3c	1989.0	Indian
4951456.0	/m/0cws46		/m/0x67	Sy Richardson	48.0	/m/09hzjd5		/m/0415270	1989.0	Indian
36009421.0	/m/05b0lk8		/m/0dryh9k	Jeetendra	35.0	/m/0mzmjt0		/m/043cl9	1977.0	English people
6800756.0	/m/0gpll3		/m/01hwt	Teddy Pendergrass	31.0	/m/0gy3w34		/m/01m79cb	1982.0	Serbian Americans
6800756.0	/m/0gpll3		/m/041rx	Saul Rubinek	33.0	/m/0b6stxr		/m/0652ty	1982.0	Dominican Americans
12053509.0	/m/02vn81r	Randy Bodek	/m/033tf_	Patrick Dempsey	23.0	/m/03jrkh2	/m/04fywxp	/m/034x61	1989.0	Indian
12053509.0	/m/02vn81r	Dr. Reed Palmer	/m/0xnvg	Robert Picardo	35.0	/m/0cs97w6	/m/0h_5b4q	/m/02jt4y	1989.0	Muslim
12053509.0	/m/02vn81r	Monica Delancy	/m/041rx	Carrie Fisher	32.0	/m/03l00zf	/m/0gy72wb	/m/01tnbn	1989.0	Italians
4340003.0	/m/0bxzzd		/m/033tf_	Rita Hayworth	28.0	/m/03lj5sz		/m/01pl9g	1947.0	Punjabis
7447003.0	/m/0kv7sg	Russell	/m/0dqqwy	William Petersen	34.0	/m/03ltfyh	/m/0h30sbm	/m/038bht	1987.0	Indian
7447003.0	/m/0kv7sg		/m/048z7l	Jamie Lee Curtis	28.0	/m/02vb5cp		/m/0hwqz	1987.0	Kayastha
7447003.0	/m/0kv7sg		/m/07bch9	Gregory Peck	71.0	/m/02tb8hr		/m/0k9j_	1987.0	Irish migration to Great Britain
2647998.0	/m/07v6f3		/m/0x67	Rudy Ray Moore	48.0	/m/045ycc2		/m/01rjrwm	1976.0	Japanese people
4926447.0	/m/0cvh_c	Jim Fallon	/m/09kr66	Kirk Douglas	35.0	/m/0k4h08	/m/0h135g0	/m/0j582	1952.0	White Americans
20713032.0	/m/052172r	Eva	/m/09vc4s	Mischa Barton	25.0	/m/09sd8lg	/m/0gy6lpr	/m/01qn8k	2012.0	Spanish Americans
20713032.0	/m/052172r	Warren Anderson	/m/042gtr	Martin Sheen	71.0	/m/09sd8l9	/m/0h0hqh4	/m/0hvb2	2012.0	Indian
20713032.0	/m/052172r	Choudhury	/m/0cm7w1	Vineet Kumar	54.0	/m/0b6vvbs	/m/0h779kp	/m/027lhzz	2012.0	Italians
31156641.0	/m/0gh8wn7	Ashok Nariman	/m/046cwm	Suresh Gopi	41.0	/m/0gw16gd	/m/0h99fvd	/m/05j12n	2001.0	English Americans
8995918.0	/m/027srwr		/m/0xnvg	Nancy Marchand	35.0	/m/02vc4b4		/m/03zyvw	1963.0	English people
21209475.0	/m/05b_rv_		/m/04dbw3	Cesar Romero	27.0	/m/05cj_3p		/m/022q4j	1934.0	Russian Americans
29832307.0	/m/061l7z	Pat	/m/02ctzb	Sharon Tate	25.0	/m/02vb40g	/m/05m2jmq	/m/0c5qr	1969.0	Irish Americans
29832307.0	/m/061l7z		/m/0222qb	Vittorio de Sica	67.0	/m/0j9vs6d		/m/07y_r	1969.0	Jewish people
5894429.0	/m/0fc8w8	Young Ethel Ann	/m/09vc4s	Mischa Barton	21.0	/m/0jwjkg	/m/0gy6lpz	/m/01qn8k	2007.0	African Americans
5894429.0	/m/0fc8w8	Quinlan	/m/02w7gg	Pete Postlethwaite	61.0	/m/0jwjkm	/m/0h39gyz	/m/018swb	2007.0	Italian Americans
